mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,mp,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,bpm,basic_max_max,advanced_max_max,team,total,home,index_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,mp_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,bpm_opp,basic_max_max_opp,advanced_max_max_opp,team_opp,total_opp,home_opp,season,date,game_id,won
240.0,47.0,85.0,0.553,19.0,43.0,0.442,27.0,31.0,0.871,8.0,39.0,47.0,30.0,6.0,4.0,14.0,23.0,140.0,,,240.0,0.71,0.665,0.506,0.365,21.6,84.8,56.6,63.8,5.7,6.5,12.4,100.0,134.1,125.5,,240.0,240.0,PHO,140,1,0,240.0,51.0,95.0,0.537,13.0,33.0,0.394,16.0,21.0,0.762,7.0,29.0,36.0,23.0,7.0,3.0,10.0,29.0,131.0,,,240.0,0.628,0.605,0.347,0.221,15.2,78.4,43.4,45.1,6.7,7.1,8.8,100.0,125.5,134.1,,240.0,240.0,MIL,131,0,2020,20200308,2020-03-08,True
240.0,39.0,94.0,0.415,20.0,56.0,0.357,25.0,27.0,0.926,8.0,26.0,34.0,25.0,11.0,5.0,12.0,20.0,123.0,,,240.0,0.581,0.521,0.596,0.287,15.1,56.5,34.3,64.1,10.4,7.5,10.2,100.0,116.8,118.7,,240.0,240.0,HOU,123,0,1,240.0,47.0,97.0,0.485,12.0,30.0,0.4,19.0,30.0,0.633,20.0,45.0,65.0,26.0,6.0,7.0,17.0,19.0,125.0,,,240.0,0.567,0.546,0.309,0.309,43.5,84.9,65.7,55.3,5.7,18.4,13.4,100.0,118.7,116.8,,240.0,240.0,NYK,125,1,2020,20200302,2020-03-02,False
240.0,47.0,97.0,0.485,12.0,30.0,0.4,19.0,30.0,0.633,20.0,45.0,65.0,26.0,6.0,7.0,17.0,19.0,125.0,,,240.0,0.567,0.546,0.309,0.309,43.5,84.9,65.7,55.3,5.7,18.4,13.4,100.0,118.7,116.8,,240.0,240.0,NYK,125,1,0,240.0,39.0,94.0,0.415,20.0,56.0,0.357,25.0,27.0,0.926,8.0,26.0,34.0,25.0,11.0,5.0,12.0,20.0,123.0,,,240.0,0.581,0.521,0.596,0.287,15.1,56.5,34.3,64.1,10.4,7.5,10.2,100.0,116.8,118.7,,240.0,240.0,HOU,123,0,2020,20200302,2020-03-02,True
240.0,44.0,84.0,0.524,13.0,30.0,0.433,12.0,14.0,0.857,5.0,30.0,35.0,28.0,6.0,5.0,12.0,17.0,113.0,,,240.0,0.627,0.601,0.357,0.167,14.3,83.3,49.3,63.6,6.5,14.3,11.7,100.0,121.7,124.9,,240.0,240.0,ORL,113,0,1,240.0,41.0,79.0,0.519,22.0,44.0,0.5,12.0,15.0,0.8,6.0,30.0,36.0,31.0,8.0,5.0,12.0,17.0,116.0,,,240.0,0.678,0.658,0.557,0.19,16.7,85.7,50.7,75.6,8.6,9.3,12.3,100.0,124.9,121.7,,240.0,240.0,MIA,116,1,2020,20200304,2020-03-04,False
240.0,41.0,79.0,0.519,22.0,44.0,0.5,12.0,15.0,0.8,6.0,30.0,36.0,31.0,8.0,5.0,12.0,17.0,116.0,,,240.0,0.678,0.658,0.557,0.19,16.7,85.7,50.7,75.6,8.6,9.3,12.3,100.0,124.9,121.7,,240.0,240.0,MIA,116,1,0,240.0,44.0,84.0,0.524,13.0,30.0,0.433,12.0,14.0,0.857,5.0,30.0,35.0,28.0,6.0,5.0,12.0,17.0,113.0,,,240.0,0.627,0.601,0.357,0.167,14.3,83.3,49.3,63.6,6.5,14.3,11.7,100.0,121.7,124.9,,240.0,240.0,ORL,113,0,2020,20200304,2020-03-04,True
240.0,46.0,75.0,0.613,10.0,24.0,0.417,12.0,17.0,0.706,2.0,31.0,33.0,25.0,13.0,8.0,14.0,18.0,114.0,,,240.0,0.691,0.68,0.32,0.227,6.9,77.5,47.8,54.3,13.6,18.6,14.5,100.0,119.0,111.7,,240.0,240.0,OKC,114,0,1,240.0,40.0,86.0,0.465,18.0,43.0,0.419,9.0,15.0,0.6,9.0,27.0,36.0,27.0,8.0,5.0,17.0,21.0,107.0,,,240.0,0.578,0.57,0.5,0.174,22.5,93.1,52.2,67.5,8.4,9.8,15.5,100.0,111.7,119.0,,240.0,240.0,DET,107,1,2020,20200304,2020-03-04,True
240.0,40.0,86.0,0.465,18.0,43.0,0.419,9.0,15.0,0.6,9.0,27.0,36.0,27.0,8.0,5.0,17.0,21.0,107.0,,,240.0,0.578,0.57,0.5,0.174,22.5,93.1,52.2,67.5,8.4,9.8,15.5,100.0,111.7,119.0,,240.0,240.0,DET,107,1,0,240.0,46.0,75.0,0.613,10.0,24.0,0.417,12.0,17.0,0.706,2.0,31.0,33.0,25.0,13.0,8.0,14.0,18.0,114.0,,,240.0,0.691,0.68,0.32,0.227,6.9,77.5,47.8,54.3,13.6,18.6,14.5,100.0,119.0,111.7,,240.0,240.0,OKC,114,0,2020,20200304,2020-03-04,False
240.0,39.0,86.0,0.453,7.0,36.0,0.194,23.0,29.0,0.793,6.0,32.0,38.0,27.0,3.0,5.0,12.0,29.0,108.0,,,240.0,0.547,0.494,0.419,0.337,14.0,71.1,43.2,69.2,3.0,9.1,10.8,100.0,106.7,119.6,,240.0,240.0,MIA,108,0,1,240.0,42.0,93.0,0.452,12.0,38.0,0.316,25.0,29.0,0.862,13.0,37.0,50.0,29.0,7.0,4.0,11.0,23.0,121.0,,,240.0,0.572,0.516,0.409,0.312,28.9,86.0,56.8,69.0,6.9,8.0,9.4,100.0,119.6,106.7,,240.0,240.0,BOS,121,1,2020,20200925,2020-09-25,False
240.0,42.0,93.0,0.452,12.0,38.0,0.316,25.0,29.0,0.862,13.0,37.0,50.0,29.0,7.0,4.0,11.0,23.0,121.0,,,240.0,0.572,0.516,0.409,0.312,28.9,86.0,56.8,69.0,6.9,8.0,9.4,100.0,119.6,106.7,,240.0,240.0,BOS,121,1,0,240.0,39.0,86.0,0.453,7.0,36.0,0.194,23.0,29.0,0.793,6.0,32.0,38.0,27.0,3.0,5.0,12.0,29.0,108.0,,,240.0,0.547,0.494,0.419,0.337,14.0,71.1,43.2,69.2,3.0,9.1,10.8,100.0,106.7,119.6,,240.0,240.0,MIA,108,0,2020,20200925,2020-09-25,True
240.0,38.0,80.0,0.475,10.0,30.0,0.333,28.0,35.0,0.8,12.0,29.0,41.0,23.0,9.0,2.0,9.0,25.0,114.0,,,240.0,0.597,0.538,0.375,0.438,30.8,82.9,55.4,60.5,10.0,4.1,8.6,100.0,127.1,120.4,,240.0,240.0,LAL,114,0,1,240.0,39.0,77.0,0.506,10.0,28.0,0.357,20.0,23.0,0.87,6.0,27.0,33.0,22.0,4.0,3.0,11.0,28.0,108.0,,,240.0,0.62,0.571,0.364,0.299,17.1,69.2,44.6,56.4,4.5,6.0,11.2,100.0,120.4,127.1,,240.0,240.0,DEN,108,1,2020,20200924,2020-09-24,True
240.0,39.0,77.0,0.506,10.0,28.0,0.357,20.0,23.0,0.87,6.0,27.0,33.0,22.0,4.0,3.0,11.0,28.0,108.0,,,240.0,0.62,0.571,0.364,0.299,17.1,69.2,44.6,56.4,4.5,6.0,11.2,100.0,120.4,127.1,,240.0,240.0,DEN,108,1,0,240.0,38.0,80.0,0.475,10.0,30.0,0.333,28.0,35.0,0.8,12.0,29.0,41.0,23.0,9.0,2.0,9.0,25.0,114.0,,,240.0,0.597,0.538,0.375,0.438,30.8,82.9,55.4,60.5,10.0,4.1,8.6,100.0,127.1,120.4,,240.0,240.0,LAL,114,0,2020,20200924,2020-09-24,False
240.0,35.0,76.0,0.461,15.0,45.0,0.333,14.0,20.0,0.7,13.0,29.0,42.0,22.0,9.0,3.0,20.0,25.0,99.0,,,240.0,0.584,0.559,0.592,0.263,35.1,82.9,58.3,62.9,10.0,7.9,19.1,100.0,110.3,120.3,,240.0,240.0,HOU,99,0,1,240.0,37.0,70.0,0.529,15.0,32.0,0.469,19.0,25.0,0.76,6.0,24.0,30.0,29.0,7.0,1.0,17.0,15.0,108.0,,,240.0,0.667,0.636,0.457,0.357,17.1,64.9,41.7,78.4,7.8,3.2,17.3,100.0,120.3,110.3,,240.0,240.0,CHO,108,1,2020,20200307,2020-03-07,False
240.0,37.0,70.0,0.529,15.0,32.0,0.469,19.0,25.0,0.76,6.0,24.0,30.0,29.0,7.0,1.0,17.0,15.0,108.0,,,240.0,0.667,0.636,0.457,0.357,17.1,64.9,41.7,78.4,7.8,3.2,17.3,100.0,120.3,110.3,,240.0,240.0,CHO,108,1,0,240.0,35.0,76.0,0.461,15.0,45.0,0.333,14.0,20.0,0.7,13.0,29.0,42.0,22.0,9.0,3.0,20.0,25.0,99.0,,,240.0,0.584,0.559,0.592,0.263,35.1,82.9,58.3,62.9,10.0,7.9,19.1,100.0,110.3,120.3,,240.0,240.0,HOU,99,0,2020,20200307,2020-03-07,True
240.0,42.0,81.0,0.519,8.0,21.0,0.381,23.0,31.0,0.742,8.0,28.0,36.0,30.0,10.0,3.0,18.0,29.0,115.0,,,240.0,0.608,0.568,0.259,0.383,22.2,75.7,49.3,71.4,10.0,7.7,16.0,100.0,115.0,122.0,,240.0,240.0,NYK,115,0,1,240.0,35.0,74.0,0.473,14.0,35.0,0.4,38.0,45.0,0.844,9.0,28.0,37.0,23.0,8.0,4.0,16.0,25.0,122.0,,,240.0,0.65,0.568,0.473,0.608,24.3,77.8,50.7,65.7,8.0,6.7,14.6,100.0,122.0,115.0,,240.0,240.0,WAS,122,1,2020,20200310,2020-03-10,False
240.0,35.0,74.0,0.473,14.0,35.0,0.4,38.0,45.0,0.844,9.0,28.0,37.0,23.0,8.0,4.0,16.0,25.0,122.0,,,240.0,0.65,0.568,0.473,0.608,24.3,77.8,50.7,65.7,8.0,6.7,14.6,100.0,122.0,115.0,,240.0,240.0,WAS,122,1,0,240.0,42.0,81.0,0.519,8.0,21.0,0.381,23.0,31.0,0.742,8.0,28.0,36.0,30.0,10.0,3.0,18.0,29.0,115.0,,,240.0,0.608,0.568,0.259,0.383,22.2,75.7,49.3,71.4,10.0,7.7,16.0,100.0,115.0,122.0,,240.0,240.0,NYK,115,0,2020,20200310,2020-03-10,True
240.0,35.0,87.0,0.402,11.0,32.0,0.344,24.0,25.0,0.96,9.0,34.0,43.0,26.0,3.0,5.0,14.0,16.0,105.0,,,240.0,0.536,0.466,0.368,0.287,19.6,79.1,48.3,74.3,3.0,9.3,12.5,100.0,106.6,122.8,,240.0,240.0,PHO,105,0,1,240.0,45.0,89.0,0.506,17.0,35.0,0.486,14.0,17.0,0.824,9.0,37.0,46.0,20.0,9.0,9.0,11.0,17.0,121.0,,,240.0,0.627,0.601,0.393,0.191,20.9,80.4,51.7,44.4,9.1,16.4,10.2,100.0,122.8,106.6,,240.0,240.0,POR,121,1,2020,20200310,2020-03-10,False
240.0,45.0,89.0,0.506,17.0,35.0,0.486,14.0,17.0,0.824,9.0,37.0,46.0,20.0,9.0,9.0,11.0,17.0,121.0,,,240.0,0.627,0.601,0.393,0.191,20.9,80.4,51.7,44.4,9.1,16.4,10.2,100.0,122.8,106.6,,240.0,240.0,POR,121,1,0,240.0,35.0,87.0,0.402,11.0,32.0,0.344,24.0,25.0,0.96,9.0,34.0,43.0,26.0,3.0,5.0,14.0,16.0,105.0,,,240.0,0.536,0.466,0.368,0.287,19.6,79.1,48.3,74.3,3.0,9.3,12.5,100.0,106.6,122.8,,240.0,240.0,PHO,105,0,2020,20200310,2020-03-10,True
240.0,29.0,80.0,0.363,11.0,38.0,0.289,15.0,22.0,0.682,5.0,30.0,35.0,21.0,8.0,2.0,11.0,19.0,84.0,,,240.0,0.468,0.431,0.475,0.275,11.6,69.8,40.7,72.4,8.9,3.2,10.9,100.0,93.6,106.9,,240.0,240.0,DET,84,0,1,240.0,36.0,82.0,0.439,6.0,19.0,0.316,18.0,25.0,0.72,13.0,38.0,51.0,15.0,10.0,5.0,9.0,16.0,96.0,,,240.0,0.516,0.476,0.232,0.305,30.2,88.4,59.3,41.7,11.1,11.9,8.8,100.0,106.9,93.6,,240.0,240.0,NYK,96,1,2020,20200308,2020-03-08,False
240.0,36.0,82.0,0.439,6.0,19.0,0.316,18.0,25.0,0.72,13.0,38.0,51.0,15.0,10.0,5.0,9.0,16.0,96.0,,,240.0,0.516,0.476,0.232,0.305,30.2,88.4,59.3,41.7,11.1,11.9,8.8,100.0,106.9,93.6,,240.0,240.0,NYK,96,1,0,240.0,29.0,80.0,0.363,11.0,38.0,0.289,15.0,22.0,0.682,5.0,30.0,35.0,21.0,8.0,2.0,11.0,19.0,84.0,,,240.0,0.468,0.431,0.475,0.275,11.6,69.8,40.7,72.4,8.9,3.2,10.9,100.0,93.6,106.9,,240.0,240.0,DET,84,0,2020,20200308,2020-03-08,True
240.0,40.0,86.0,0.465,14.0,34.0,0.412,29.0,35.0,0.829,9.0,38.0,47.0,17.0,9.0,5.0,15.0,25.0,123.0,,,240.0,0.607,0.547,0.395,0.407,23.7,86.4,57.3,42.5,8.6,10.9,12.9,100.0,117.3,108.8,,240.0,240.0,TOR,123,0,1,240.0,39.0,85.0,0.459,15.0,39.0,0.385,21.0,25.0,0.84,6.0,29.0,35.0,30.0,6.0,6.0,18.0,22.0,114.0,,,240.0,0.594,0.547,0.459,0.294,13.6,76.3,42.7,76.9,5.7,11.5,15.8,100.0,108.8,117.3,,240.0,240.0,PHO,114,1,2020,20200303,2020-03-03,True
240.0,39.0,85.0,0.459,15.0,39.0,0.385,21.0,25.0,0.84,6.0,29.0,35.0,30.0,6.0,6.0,18.0,22.0,114.0,,,240.0,0.594,0.547,0.459,0.294,13.6,76.3,42.7,76.9,5.7,11.5,15.8,100.0,108.8,117.3,,240.0,240.0,PHO,114,1,0,240.0,40.0,86.0,0.465,14.0,34.0,0.412,29.0,35.0,0.829,9.0,38.0,47.0,17.0,9.0,5.0,15.0,25.0,123.0,,,240.0,0.607,0.547,0.395,0.407,23.7,86.4,57.3,42.5,8.6,10.9,12.9,100.0,117.3,108.8,,240.0,240.0,TOR,123,0,2020,20200303,2020-03-03,False
240.0,35.0,86.0,0.407,9.0,38.0,0.237,13.0,23.0,0.565,10.0,34.0,44.0,19.0,12.0,5.0,10.0,16.0,92.0,,,240.0,0.479,0.459,0.442,0.267,21.3,82.9,50.0,54.3,12.9,10.6,9.4,100.0,98.8,93.5,,240.0,240.0,BOS,92,0,1,240.0,31.0,75.0,0.413,8.0,28.0,0.286,17.0,19.0,0.895,7.0,37.0,44.0,17.0,1.0,6.0,18.0,23.0,87.0,,,240.0,0.522,0.467,0.373,0.253,17.1,78.7,50.0,54.8,1.1,12.5,17.8,100.0,93.5,98.8,,240.0,240.0,TOR,87,1,2020,20200911,2020-09-11,True
240.0,31.0,75.0,0.413,8.0,28.0,0.286,17.0,19.0,0.895,7.0,37.0,44.0,17.0,1.0,6.0,18.0,23.0,87.0,,,240.0,0.522,0.467,0.373,0.253,17.1,78.7,50.0,54.8,1.1,12.5,17.8,100.0,93.5,98.8,,240.0,240.0,TOR,87,1,0,240.0,35.0,86.0,0.407,9.0,38.0,0.237,13.0,23.0,0.565,10.0,34.0,44.0,19.0,12.0,5.0,10.0,16.0,92.0,,,240.0,0.479,0.459,0.442,0.267,21.3,82.9,50.0,54.3,12.9,10.6,9.4,100.0,98.8,93.5,,240.0,240.0,BOS,92,0,2020,20200911,2020-09-11,False
240.0,38.0,85.0,0.447,16.0,40.0,0.4,15.0,20.0,0.75,12.0,30.0,42.0,24.0,10.0,1.0,15.0,17.0,107.0,,,240.0,0.57,0.541,0.471,0.235,26.7,75.0,49.4,63.2,10.5,1.9,13.8,100.0,112.6,126.3,,240.0,240.0,PHI,107,0,1,240.0,46.0,86.0,0.535,13.0,33.0,0.394,15.0,18.0,0.833,10.0,33.0,43.0,25.0,9.0,6.0,13.0,18.0,120.0,,,240.0,0.639,0.61,0.384,0.209,25.0,73.3,50.6,54.3,9.5,13.3,12.2,100.0,126.3,112.6,,240.0,240.0,LAL,120,1,2020,20200303,2020-03-03,False
240.0,46.0,86.0,0.535,13.0,33.0,0.394,15.0,18.0,0.833,10.0,33.0,43.0,25.0,9.0,6.0,13.0,18.0,120.0,,,240.0,0.639,0.61,0.384,0.209,25.0,73.3,50.6,54.3,9.5,13.3,12.2,100.0,126.3,112.6,,240.0,240.0,LAL,120,1,0,240.0,38.0,85.0,0.447,16.0,40.0,0.4,15.0,20.0,0.75,12.0,30.0,42.0,24.0,10.0,1.0,15.0,17.0,107.0,,,240.0,0.57,0.541,0.471,0.235,26.7,75.0,49.4,63.2,10.5,1.9,13.8,100.0,112.6,126.3,,240.0,240.0,PHI,107,0,2020,20200303,2020-03-03,True
240.0,43.0,88.0,0.489,9.0,30.0,0.3,15.0,16.0,0.938,12.0,40.0,52.0,30.0,9.0,4.0,16.0,27.0,110.0,,,240.0,0.579,0.54,0.341,0.182,32.4,97.6,66.7,69.8,9.5,12.5,14.4,100.0,115.5,105.0,,240.0,240.0,LAL,110,0,1,240.0,28.0,65.0,0.431,14.0,33.0,0.424,30.0,39.0,0.769,1.0,25.0,26.0,24.0,10.0,6.0,16.0,21.0,100.0,,,240.0,0.609,0.538,0.508,0.6,2.4,67.6,33.3,85.7,10.5,10.3,16.3,100.0,105.0,115.5,,240.0,240.0,HOU,100,1,2020,20200910,2020-09-10,True
240.0,28.0,65.0,0.431,14.0,33.0,0.424,30.0,39.0,0.769,1.0,25.0,26.0,24.0,10.0,6.0,16.0,21.0,100.0,,,240.0,0.609,0.538,0.508,0.6,2.4,67.6,33.3,85.7,10.5,10.3,16.3,100.0,105.0,115.5,,240.0,240.0,HOU,100,1,0,240.0,43.0,88.0,0.489,9.0,30.0,0.3,15.0,16.0,0.938,12.0,40.0,52.0,30.0,9.0,4.0,16.0,27.0,110.0,,,240.0,0.579,0.54,0.341,0.182,32.4,97.6,66.7,69.8,9.5,12.5,14.4,100.0,115.5,105.0,,240.0,240.0,LAL,110,0,2020,20200910,2020-09-10,False
265.0,50.0,114.0,0.439,17.0,46.0,0.37,6.0,11.0,0.545,15.0,37.0,52.0,28.0,8.0,4.0,14.0,23.0,123.0,,,265.0,0.518,0.513,0.404,0.096,25.9,86.0,51.5,56.0,7.0,8.9,10.5,100.0,108.0,111.6,,265.0,265.0,NOP,123,0,1,265.0,44.0,95.0,0.463,22.0,50.0,0.44,17.0,24.0,0.708,6.0,43.0,49.0,30.0,6.0,13.0,16.0,17.0,127.0,,,265.0,0.602,0.579,0.526,0.253,14.0,74.1,48.5,68.2,5.3,19.1,13.2,100.0,111.6,108.0,,265.0,265.0,DAL,127,1,2020,20200304,2020-03-04,False
265.0,44.0,95.0,0.463,22.0,50.0,0.44,17.0,24.0,0.708,6.0,43.0,49.0,30.0,6.0,13.0,16.0,17.0,127.0,,,265.0,0.602,0.579,0.526,0.253,14.0,74.1,48.5,68.2,5.3,19.1,13.2,100.0,111.6,108.0,,265.0,265.0,DAL,127,1,0,265.0,50.0,114.0,0.439,17.0,46.0,0.37,6.0,11.0,0.545,15.0,37.0,52.0,28.0,8.0,4.0,14.0,23.0,123.0,,,265.0,0.518,0.513,0.404,0.096,25.9,86.0,51.5,56.0,7.0,8.9,10.5,100.0,108.0,111.6,,265.0,265.0,NOP,123,0,2020,20200304,2020-03-04,True
240.0,39.0,81.0,0.481,14.0,39.0,0.359,20.0,27.0,0.741,4.0,37.0,41.0,19.0,13.0,3.0,14.0,19.0,112.0,,,240.0,0.603,0.568,0.481,0.333,11.4,78.7,50.0,48.7,13.3,6.7,13.1,100.0,114.7,99.3,,240.0,240.0,HOU,112,0,1,240.0,35.0,83.0,0.422,11.0,38.0,0.289,16.0,19.0,0.842,10.0,31.0,41.0,18.0,8.0,9.0,15.0,20.0,97.0,,,240.0,0.531,0.488,0.458,0.229,21.3,88.6,50.0,51.4,8.2,21.4,14.1,100.0,99.3,114.7,,240.0,240.0,LAL,97,1,2020,20200904,2020-09-04,True
240.0,35.0,83.0,0.422,11.0,38.0,0.289,16.0,19.0,0.842,10.0,31.0,41.0,18.0,8.0,9.0,15.0,20.0,97.0,,,240.0,0.531,0.488,0.458,0.229,21.3,88.6,50.0,51.4,8.2,21.4,14.1,100.0,99.3,114.7,,240.0,240.0,LAL,97,1,0,240.0,39.0,81.0,0.481,14.0,39.0,0.359,20.0,27.0,0.741,4.0,37.0,41.0,19.0,13.0,3.0,14.0,19.0,112.0,,,240.0,0.603,0.568,0.481,0.333,11.4,78.7,50.0,48.7,13.3,6.7,13.1,100.0,114.7,99.3,,240.0,240.0,HOU,112,0,2020,20200904,2020-09-04,False
240.0,42.0,92.0,0.457,17.0,44.0,0.386,8.0,11.0,0.727,7.0,35.0,42.0,23.0,8.0,3.0,14.0,19.0,109.0,,,240.0,0.563,0.549,0.478,0.12,17.1,85.4,51.2,54.8,8.0,5.3,12.6,100.0,108.7,118.7,,240.0,240.0,DAL,109,0,1,240.0,46.0,89.0,0.517,15.0,32.0,0.469,12.0,15.0,0.8,6.0,34.0,40.0,32.0,11.0,10.0,11.0,15.0,119.0,,,240.0,0.622,0.601,0.36,0.169,14.6,82.9,48.8,69.6,11.0,20.8,10.3,100.0,118.7,108.7,,240.0,240.0,SAS,119,1,2020,20200310,2020-03-10,False
240.0,46.0,89.0,0.517,15.0,32.0,0.469,12.0,15.0,0.8,6.0,34.0,40.0,32.0,11.0,10.0,11.0,15.0,119.0,,,240.0,0.622,0.601,0.36,0.169,14.6,82.9,48.8,69.6,11.0,20.8,10.3,100.0,118.7,108.7,,240.0,240.0,SAS,119,1,0,240.0,42.0,92.0,0.457,17.0,44.0,0.386,8.0,11.0,0.727,7.0,35.0,42.0,23.0,8.0,3.0,14.0,19.0,109.0,,,240.0,0.563,0.549,0.478,0.12,17.1,85.4,51.2,54.8,8.0,5.3,12.6,100.0,108.7,118.7,,240.0,240.0,DAL,109,0,2020,20200310,2020-03-10,True
240.0,41.0,81.0,0.506,10.0,36.0,0.278,20.0,25.0,0.8,6.0,31.0,37.0,26.0,5.0,5.0,11.0,20.0,112.0,,,240.0,0.609,0.568,0.444,0.309,16.2,73.8,46.8,63.4,5.3,7.7,10.7,100.0,119.2,110.7,,240.0,240.0,UTA,112,0,1,240.0,41.0,85.0,0.482,7.0,20.0,0.35,15.0,18.0,0.833,11.0,31.0,42.0,23.0,3.0,1.0,13.0,18.0,104.0,,,240.0,0.56,0.524,0.235,0.212,26.2,83.8,53.2,56.1,3.2,2.2,12.3,100.0,110.7,119.2,,240.0,240.0,NYK,104,1,2020,20200304,2020-03-04,True
240.0,41.0,85.0,0.482,7.0,20.0,0.35,15.0,18.0,0.833,11.0,31.0,42.0,23.0,3.0,1.0,13.0,18.0,104.0,,,240.0,0.56,0.524,0.235,0.212,26.2,83.8,53.2,56.1,3.2,2.2,12.3,100.0,110.7,119.2,,240.0,240.0,NYK,104,1,0,240.0,41.0,81.0,0.506,10.0,36.0,0.278,20.0,25.0,0.8,6.0,31.0,37.0,26.0,5.0,5.0,11.0,20.0,112.0,,,240.0,0.609,0.568,0.444,0.309,16.2,73.8,46.8,63.4,5.3,7.7,10.7,100.0,119.2,110.7,,240.0,240.0,UTA,112,0,2020,20200304,2020-03-04,False
240.0,46.0,92.0,0.5,20.0,44.0,0.455,19.0,19.0,1.0,11.0,36.0,47.0,28.0,5.0,2.0,10.0,19.0,131.0,,,240.0,0.653,0.609,0.478,0.207,26.2,90.0,57.3,60.9,5.2,4.9,9.1,100.0,137.2,112.0,,240.0,240.0,LAC,131,0,1,240.0,37.0,79.0,0.468,11.0,38.0,0.289,22.0,27.0,0.815,4.0,31.0,35.0,25.0,3.0,0.0,9.0,17.0,107.0,,,240.0,0.589,0.538,0.481,0.342,10.0,73.8,42.7,67.6,3.1,0.0,9.0,100.0,112.0,137.2,,240.0,240.0,GSW,107,1,2020,20200310,2020-03-10,True
240.0,37.0,79.0,0.468,11.0,38.0,0.289,22.0,27.0,0.815,4.0,31.0,35.0,25.0,3.0,0.0,9.0,17.0,107.0,,,240.0,0.589,0.538,0.481,0.342,10.0,73.8,42.7,67.6,3.1,0.0,9.0,100.0,112.0,137.2,,240.0,240.0,GSW,107,1,0,240.0,46.0,92.0,0.5,20.0,44.0,0.455,19.0,19.0,1.0,11.0,36.0,47.0,28.0,5.0,2.0,10.0,19.0,131.0,,,240.0,0.653,0.609,0.478,0.207,26.2,90.0,57.3,60.9,5.2,4.9,9.1,100.0,137.2,112.0,,240.0,240.0,LAC,131,0,2020,20200310,2020-03-10,False
240.0,35.0,86.0,0.407,7.0,34.0,0.206,12.0,19.0,0.632,8.0,40.0,48.0,19.0,4.0,5.0,13.0,18.0,89.0,,,240.0,0.472,0.448,0.395,0.221,16.7,87.0,51.1,54.3,4.1,10.2,12.1,100.0,92.3,108.9,,240.0,240.0,MIL,89,0,1,240.0,37.0,86.0,0.43,18.0,37.0,0.486,13.0,18.0,0.722,6.0,40.0,46.0,28.0,4.0,4.0,9.0,19.0,105.0,,,240.0,0.559,0.535,0.43,0.209,13.0,83.3,48.9,75.7,4.1,7.7,8.7,100.0,108.9,92.3,,240.0,240.0,MIA,105,1,2020,20200302,2020-03-02,False
240.0,37.0,86.0,0.43,18.0,37.0,0.486,13.0,18.0,0.722,6.0,40.0,46.0,28.0,4.0,4.0,9.0,19.0,105.0,,,240.0,0.559,0.535,0.43,0.209,13.0,83.3,48.9,75.7,4.1,7.7,8.7,100.0,108.9,92.3,,240.0,240.0,MIA,105,1,0,240.0,35.0,86.0,0.407,7.0,34.0,0.206,12.0,19.0,0.632,8.0,40.0,48.0,19.0,4.0,5.0,13.0,18.0,89.0,,,240.0,0.472,0.448,0.395,0.221,16.7,87.0,51.1,54.3,4.1,10.2,12.1,100.0,92.3,108.9,,240.0,240.0,MIL,89,0,2020,20200302,2020-03-02,True
240.0,43.0,83.0,0.518,6.0,26.0,0.231,14.0,22.0,0.636,4.0,21.0,25.0,27.0,11.0,3.0,16.0,26.0,106.0,,,240.0,0.572,0.554,0.313,0.265,10.3,70.0,36.2,62.8,11.3,6.8,14.7,100.0,108.5,116.7,,240.0,240.0,LAL,106,0,1,240.0,40.0,73.0,0.548,11.0,29.0,0.379,23.0,29.0,0.793,9.0,35.0,44.0,26.0,8.0,2.0,18.0,21.0,114.0,,,240.0,0.665,0.623,0.397,0.397,30.0,89.7,63.8,65.0,8.2,3.5,17.3,100.0,116.7,108.5,,240.0,240.0,DEN,114,1,2020,20200922,2020-09-22,False
240.0,40.0,73.0,0.548,11.0,29.0,0.379,23.0,29.0,0.793,9.0,35.0,44.0,26.0,8.0,2.0,18.0,21.0,114.0,,,240.0,0.665,0.623,0.397,0.397,30.0,89.7,63.8,65.0,8.2,3.5,17.3,100.0,116.7,108.5,,240.0,240.0,DEN,114,1,0,240.0,43.0,83.0,0.518,6.0,26.0,0.231,14.0,22.0,0.636,4.0,21.0,25.0,27.0,11.0,3.0,16.0,26.0,106.0,,,240.0,0.572,0.554,0.313,0.265,10.3,70.0,36.2,62.8,11.3,6.8,14.7,100.0,108.5,116.7,,240.0,240.0,LAL,106,0,2020,20200922,2020-09-22,True
